Source;Target;Weight;Type
905;1292;15;Undirected
906;924;8;Undirected
906;1233;9;Undirected
907;946;10;Undirected
907;953;1;Undirected
907;1060;15;Undirected
907;1082;10;Undirected
907;1168;10;Undirected
907;1190;14;Undirected
907;1206;3;Undirected
908;1089;4;Undirected
908;1247;3;Undirected
909;911;10;Undirected
909;1093;10;Undirected
909;1139;10;Undirected
911;952;1;Undirected
911;1028;1;Undirected
911;1079;2;Undirected
911;1093;8;Undirected
911;1139;9;Undirected
911;1199;1;Undirected
911;1211;4;Undirected
911;1257;2;Undirected
911;1258;1;Undirected
911;1259;2;Undirected
912;927;3;Undirected
912;963;2;Undirected
912;975;2;Undirected
912;976;5;Undirected
912;994;2;Undirected
912;998;2;Undirected
912;1029;1;Undirected
912;1031;1;Undirected
912;1034;2;Undirected
912;1062;5;Undirected
912;1071;1;Undirected
912;1092;1;Undirected
912;1110;1;Undirected
912;1116;1;Undirected
912;1129;5;Undirected
912;1137;2;Undirected
912;1138;2;Undirected
912;1142;5;Undirected
912;1157;1;Undirected
912;1176;2;Undirected
912;1188;5;Undirected
912;1226;5;Undirected
912;1231;2;Undirected
912;1237;2;Undirected
912;1245;5;Undirected
912;1261;2;Undirected
912;1262;2;Undirected
912;1280;5;Undirected
913;951;9;Undirected
914;919;5;Undirected
914;1075;5;Undirected
914;1080;19;Undirected
914;1256;5;Undirected
915;1015;5;Undirected
915;1173;5;Undirected
915;1197;5;Undirected
915;1240;5;Undirected
915;1258;5;Undirected
916;929;1;Undirected
916;934;5;Undirected
916;973;1;Undirected
916;1078;5;Undirected
916;1115;5;Undirected
917;943;1;Undirected
917;960;1;Undirected
917;1031;5;Undirected
917;1133;2;Undirected
918;956;5;Undirected
918;984;5;Undirected
918;1028;11;Undirected
918;1084;5;Undirected
918;1144;1;Undirected
918;1171;1;Undirected
918;1222;10;Undirected
918;1229;1;Undirected
918;1262;1;Undirected
918;1276;1;Undirected
919;956;1;Undirected
919;976;3;Undirected
919;1036;2;Undirected
919;1075;5;Undirected
919;1080;5;Undirected
919;1133;5;Undirected
919;1171;4;Undirected
919;1225;5;Undirected
919;1256;5;Undirected
920;976;4;Undirected
920;981;1;Undirected
920;1016;5;Undirected
920;1062;2;Undirected
920;1102;5;Undirected
920;1104;1;Undirected
920;1122;1;Undirected
920;1192;1;Undirected
920;1199;1;Undirected
920;1201;2;Undirected
920;1219;2;Undirected
920;1250;1;Undirected
920;1280;1;Undirected
921;1025;10;Undirected
921;1042;10;Undirected
921;1051;10;Undirected
921;1070;8;Undirected
921;1084;10;Undirected
921;1100;10;Undirected
921;1122;10;Undirected
921;1152;10;Undirected
921;1180;10;Undirected
921;1205;10;Undirected
921;1236;10;Undirected
922;930;1;Undirected
922;1043;8;Undirected
922;1054;2;Undirected
922;1112;8;Undirected
922;1211;4;Undirected
922;1234;8;Undirected
923;1087;1;Undirected
923;1159;1;Undirected
923;1160;1;Undirected
923;1161;2;Undirected
923;1192;2;Undirected
923;1217;3;Undirected
923;1240;1;Undirected
923;1246;1;Undirected
923;1250;1;Undirected
923;1255;5;Undirected
923;1260;1;Undirected
924;946;1;Undirected
924;1030;1;Undirected
924;1040;1;Undirected
924;1117;1;Undirected
924;1177;1;Undirected
924;1225;1;Undirected
924;1233;22;Undirected
924;1295;1;Undirected
925;996;5;Undirected
925;1065;5;Undirected
925;1084;2;Undirected
925;1126;2;Undirected
925;1136;5;Undirected
925;1157;5;Undirected
925;1201;5;Undirected
925;1255;5;Undirected
925;1290;5;Undirected
926;942;5;Undirected
927;976;3;Undirected
927;980;16;Undirected
927;997;19;Undirected
927;1028;12;Undirected
927;1057;16;Undirected
927;1127;18;Undirected
927;1268;5;Undirected
928;944;7;Undirected
928;1021;1;Undirected
928;1029;1;Undirected
928;1071;1;Undirected
928;1092;1;Undirected
928;1116;1;Undirected
928;1128;1;Undirected
928;1137;1;Undirected
928;1138;1;Undirected
929;938;3;Undirected
929;948;2;Undirected
929;964;5;Undirected
929;973;1;Undirected
929;1012;5;Undirected
929;1034;7;Undirected
929;1052;9;Undirected
929;1071;9;Undirected
929;1115;1;Undirected
929;1119;1;Undirected
929;1165;9;Undirected
929;1202;9;Undirected
929;1224;8;Undirected
929;1229;2;Undirected
929;1231;2;Undirected
929;1242;3;Undirected
929;1274;9;Undirected
930;948;8;Undirected
930;1000;1;Undirected
930;1054;1;Undirected
930;1071;3;Undirected
930;1079;5;Undirected
930;1090;1;Undirected
930;1112;2;Undirected
930;1166;1;Undirected
930;1246;2;Undirected
931;973;7;Undirected
931;984;5;Undirected
931;1033;5;Undirected
931;1094;5;Undirected
931;1105;5;Undirected
931;1115;8;Undirected
931;1119;4;Undirected
931;1203;5;Undirected
931;1220;5;Undirected
932;1078;5;Undirected
932;1146;5;Undirected
932;1163;5;Undirected
933;986;5;Undirected
934;1078;5;Undirected
934;1115;5;Undirected
934;1191;5;Undirected
935;936;5;Undirected
935;1027;7;Undirected
936;1027;5;Undirected
937;1181;5;Undirected
938;948;4;Undirected
938;1001;5;Undirected
938;1034;3;Undirected
938;1035;5;Undirected
938;1037;5;Undirected
938;1052;3;Undirected
938;1071;3;Undirected
938;1149;4;Undirected
938;1151;5;Undirected
938;1160;5;Undirected
938;1165;3;Undirected
938;1191;5;Undirected
938;1196;5;Undirected
938;1204;5;Undirected
938;1224;3;Undirected
938;1242;5;Undirected
938;1274;3;Undirected
939;943;16;Undirected
939;949;17;Undirected
939;961;16;Undirected
939;998;1;Undirected
939;1118;14;Undirected
939;1144;13;Undirected
939;1285;1;Undirected
940;982;1;Undirected
940;1028;1;Undirected
940;1070;5;Undirected
940;1137;5;Undirected
940;1151;3;Undirected
940;1183;4;Undirected
940;1196;1;Undirected
940;1227;5;Undirected
940;1269;3;Undirected
941;946;1;Undirected
941;1019;10;Undirected
941;1030;1;Undirected
941;1040;1;Undirected
941;1059;8;Undirected
941;1079;10;Undirected
941;1117;1;Undirected
941;1177;1;Undirected
941;1295;1;Undirected
942;1118;1;Undirected
943;948;2;Undirected
943;949;8;Undirected
943;960;1;Undirected
943;961;6;Undirected
943;1060;1;Undirected
943;1118;5;Undirected
943;1134;1;Undirected
943;1144;3;Undirected
945;948;4;Undirected
945;976;5;Undirected
945;990;1;Undirected
945;993;1;Undirected
945;1022;1;Undirected
945;1030;2;Undirected
945;1048;1;Undirected
945;1051;1;Undirected
945;1059;2;Undirected
945;1070;1;Undirected
945;1111;1;Undirected
945;1132;1;Undirected
945;1143;1;Undirected
945;1146;4;Undirected
945;1192;5;Undirected
945;1245;5;Undirected
945;1268;1;Undirected
945;1285;1;Undirected
945;1292;2;Undirected
946;952;1;Undirected
946;970;10;Undirected
946;1003;1;Undirected
946;1030;2;Undirected
946;1040;2;Undirected
946;1051;5;Undirected
946;1060;5;Undirected
946;1077;2;Undirected
946;1082;5;Undirected
946;1106;10;Undirected
946;1109;10;Undirected
946;1117;2;Undirected
946;1119;10;Undirected
946;1132;1;Undirected
946;1144;2;Undirected
946;1168;5;Undirected
946;1173;10;Undirected
946;1177;2;Undirected
946;1192;5;Undirected
946;1196;7;Undirected
946;1219;2;Undirected
946;1225;2;Undirected
946;1252;10;Undirected
946;1269;4;Undirected
946;1292;10;Undirected
946;1295;2;Undirected
947;1009;2;Undirected
947;1010;5;Undirected
947;1012;3;Undirected
947;1053;2;Undirected
947;1057;5;Undirected
947;1073;4;Undirected
947;1091;5;Undirected
947;1101;5;Undirected
947;1107;1;Undirected
947;1135;2;Undirected
947;1151;1;Undirected
947;1160;5;Undirected
947;1165;5;Undirected
947;1173;4;Undirected
947;1177;3;Undirected
947;1195;1;Undirected
947;1199;5;Undirected
947;1234;1;Undirected
947;1254;5;Undirected
947;1274;2;Undirected
947;1285;5;Undirected
948;1084;5;Undirected
948;1110;5;Undirected
948;1135;5;Undirected
948;1146;4;Undirected
948;1192;4;Undirected
948;1229;2;Undirected
948;1231;3;Undirected
948;1258;5;Undirected
949;961;8;Undirected
949;1118;10;Undirected
949;1144;8;Undirected
950;993;13;Undirected
950;1020;15;Undirected
950;1074;2;Undirected
950;1130;16;Undirected
950;1144;4;Undirected
950;1161;4;Undirected
952;999;5;Undirected
952;1003;1;Undirected
952;1015;1;Undirected
952;1028;1;Undirected
952;1030;1;Undirected
952;1040;1;Undirected
952;1051;1;Undirected
952;1055;1;Undirected
952;1077;1;Undirected
952;1079;1;Undirected
952;1089;1;Undirected
952;1093;1;Undirected
952;1108;1;Undirected
952;1117;1;Undirected
952;1132;1;Undirected
952;1139;1;Undirected
952;1146;1;Undirected
952;1161;1;Undirected
952;1177;1;Undirected
952;1199;1;Undirected
952;1211;1;Undirected
952;1219;1;Undirected
952;1225;1;Undirected
952;1259;1;Undirected
952;1266;1;Undirected
952;1284;1;Undirected
953;1015;5;Undirected
953;1044;8;Undirected
953;1060;1;Undirected
953;1062;8;Undirected
953;1155;6;Undirected
953;1190;1;Undirected
953;1257;2;Undirected
954;1003;14;Undirected
954;1177;10;Undirected
955;984;2;Undirected
955;1085;5;Undirected
956;976;2;Undirected
956;1036;4;Undirected
957;959;2;Undirected
957;998;5;Undirected
957;1015;4;Undirected
957;1173;5;Undirected
958;961;1;Undirected
958;978;1;Undirected
958;979;1;Undirected
958;998;5;Undirected
958;1007;3;Undirected
958;1013;1;Undirected
958;1019;1;Undirected
958;1028;6;Undirected
958;1030;5;Undirected
958;1048;2;Undirected
958;1058;2;Undirected
958;1081;3;Undirected
958;1153;1;Undirected
958;1239;1;Undirected
958;1252;1;Undirected
958;1253;5;Undirected
958;1257;2;Undirected
958;1267;3;Undirected
958;1272;3;Undirected
958;1284;1;Undirected
959;1070;1;Undirected
959;1111;1;Undirected
960;1060;1;Undirected
960;1134;1;Undirected
960;1202;13;Undirected
960;1232;8;Undirected
960;1240;1;Undirected
960;1241;5;Undirected
961;978;1;Undirected
961;1019;1;Undirected
961;1072;1;Undirected
961;1118;5;Undirected
961;1144;5;Undirected
961;1153;1;Undirected
961;1239;1;Undirected
962;966;5;Undirected
962;967;2;Undirected
962;1028;1;Undirected
962;1048;2;Undirected
962;1082;5;Undirected
962;1126;1;Undirected
962;1194;5;Undirected
962;1242;5;Undirected
963;975;3;Undirected
963;994;2;Undirected
963;998;3;Undirected
963;1029;2;Undirected
963;1031;5;Undirected
963;1034;2;Undirected
963;1050;9;Undirected
963;1071;4;Undirected
963;1092;11;Undirected
963;1095;1;Undirected
963;1110;2;Undirected
963;1116;4;Undirected
963;1137;3;Undirected
963;1138;2;Undirected
963;1157;5;Undirected
963;1176;11;Undirected
963;1237;3;Undirected
963;1262;3;Undirected
964;1012;5;Undirected
964;1052;7;Undirected
964;1071;5;Undirected
964;1120;10;Undirected
964;1194;5;Undirected
964;1202;5;Undirected
964;1224;5;Undirected
964;1274;5;Undirected
965;1046;8;Undirected
965;1178;5;Undirected
966;1082;5;Undirected
966;1194;5;Undirected
966;1242;5;Undirected
967;968;6;Undirected
967;972;10;Undirected
967;1037;6;Undirected
967;1048;2;Undirected
967;1143;10;Undirected
967;1165;10;Undirected
967;1192;3;Undirected
968;972;9;Undirected
968;1037;19;Undirected
968;1143;13;Undirected
968;1165;5;Undirected
968;1192;7;Undirected
969;1022;8;Undirected
969;1096;8;Undirected
969;1113;8;Undirected
969;1296;5;Undirected
970;988;3;Undirected
970;998;4;Undirected
970;1032;5;Undirected
970;1051;3;Undirected
970;1106;10;Undirected
970;1109;10;Undirected
970;1119;10;Undirected
970;1147;10;Undirected
970;1170;4;Undirected
970;1173;10;Undirected
970;1192;5;Undirected
970;1196;10;Undirected
970;1249;4;Undirected
970;1252;10;Undirected
970;1269;4;Undirected
970;1292;10;Undirected
971;1025;5;Undirected
971;1108;5;Undirected
971;1146;2;Undirected
971;1148;5;Undirected
971;1163;2;Undirected
971;1190;5;Undirected
971;1192;2;Undirected
971;1234;5;Undirected
972;1037;13;Undirected
972;1143;10;Undirected
972;1165;10;Undirected
973;1015;5;Undirected
973;1036;3;Undirected
973;1115;2;Undirected
973;1126;4;Undirected
973;1171;5;Undirected
973;1217;5;Undirected
974;1031;3;Undirected
975;994;2;Undirected
975;998;4;Undirected
975;1031;4;Undirected
975;1056;3;Undirected
975;1071;2;Undirected
975;1116;2;Undirected
975;1157;3;Undirected
975;1224;5;Undirected
975;1229;5;Undirected
975;1235;3;Undirected
975;1262;4;Undirected
975;1285;10;Undirected
976;998;5;Undirected
976;1062;5;Undirected
976;1189;3;Undirected
976;1232;5;Undirected
976;1245;5;Undirected
976;1260;4;Undirected
977;1030;5;Undirected
977;1065;5;Undirected
977;1160;5;Undirected
977;1190;5;Undirected
977;1202;5;Undirected
977;1248;1;Undirected
977;1285;6;Undirected
978;1019;4;Undirected
978;1028;1;Undirected
978;1152;1;Undirected
978;1153;4;Undirected
978;1239;4;Undirected
979;1013;1;Undirected
979;1145;5;Undirected
979;1164;5;Undirected
979;1284;1;Undirected
980;997;12;Undirected
980;1028;2;Undirected
980;1057;11;Undirected
980;1127;11;Undirected
980;1268;5;Undirected
981;1193;1;Undirected
981;1280;1;Undirected
982;1028;1;Undirected
982;1146;5;Undirected
982;1191;5;Undirected
982;1225;5;Undirected
982;1258;4;Undirected
983;1164;3;Undirected
983;1186;4;Undirected
983;1216;5;Undirected
983;1247;5;Undirected
983;1258;4;Undirected
983;1280;5;Undirected
983;1289;5;Undirected
984;1028;5;Undirected
984;1033;5;Undirected
984;1084;5;Undirected
984;1105;5;Undirected
984;1203;5;Undirected
984;1220;5;Undirected
984;1222;5;Undirected
984;1238;5;Undirected
985;1024;5;Undirected
985;1175;3;Undirected
986;998;5;Undirected
986;1030;5;Undirected
986;1193;5;Undirected
986;1199;5;Undirected
986;1211;5;Undirected
986;1264;5;Undirected
986;1286;1;Undirected
987;1177;5;Undirected
987;1197;3;Undirected
987;1259;5;Undirected
988;1133;5;Undirected
988;1222;5;Undirected
989;999;3;Undirected
989;1012;5;Undirected
989;1013;3;Undirected
989;1019;3;Undirected
989;1275;3;Undirected
989;1287;10;Undirected
989;1293;5;Undirected
990;993;2;Undirected
990;1022;4;Undirected
990;1030;8;Undirected
990;1051;1;Undirected
990;1059;8;Undirected
990;1070;5;Undirected
990;1132;2;Undirected
990;1143;1;Undirected
990;1268;1;Undirected
990;1285;1;Undirected
990;1292;8;Undirected
991;1002;4;Undirected
991;1049;5;Undirected
991;1100;3;Undirected
991;1273;5;Undirected
992;1205;5;Undirected
992;1210;7;Undirected
992;1219;10;Undirected
992;1270;8;Undirected
992;1286;10;Undirected
993;1020;3;Undirected
993;1022;2;Undirected
993;1030;3;Undirected
993;1048;1;Undirected
993;1051;1;Undirected
993;1059;3;Undirected
993;1070;3;Undirected
993;1099;3;Undirected
993;1111;1;Undirected
993;1130;5;Undirected
993;1132;2;Undirected
993;1138;5;Undirected
993;1143;1;Undirected
993;1152;3;Undirected
993;1169;5;Undirected
993;1228;4;Undirected
993;1268;1;Undirected
993;1285;1;Undirected
993;1288;4;Undirected
993;1292;3;Undirected
994;998;6;Undirected
994;1011;5;Undirected
994;1029;5;Undirected
994;1030;3;Undirected
994;1031;4;Undirected
994;1034;4;Undirected
994;1040;4;Undirected
994;1047;5;Undirected
994;1071;4;Undirected
994;1077;4;Undirected
994;1116;4;Undirected
994;1126;1;Undirected
994;1157;5;Undirected
994;1224;5;Undirected
994;1229;5;Undirected
994;1262;6;Undirected
994;1285;5;Undirected
994;1295;5;Undirected
995;1153;5;Undirected
995;1221;8;Undirected
996;1065;5;Undirected
996;1136;5;Undirected
996;1157;5;Undirected
996;1184;3;Undirected
996;1201;5;Undirected
996;1225;4;Undirected
996;1255;5;Undirected
996;1290;5;Undirected
997;1028;6;Undirected
997;1046;2;Undirected
997;1057;15;Undirected
997;1127;7;Undirected
997;1268;15;Undirected
998;1028;5;Undirected
998;1030;10;Undirected
998;1031;2;Undirected
998;1034;2;Undirected
998;1051;1;Undirected
998;1071;2;Undirected
998;1116;2;Undirected
998;1141;2;Undirected
998;1151;2;Undirected
998;1157;3;Undirected
998;1170;4;Undirected
998;1173;7;Undirected
998;1193;5;Undirected
998;1196;2;Undirected
998;1199;5;Undirected
998;1211;5;Undirected
998;1232;5;Undirected
998;1240;5;Undirected
998;1249;5;Undirected
998;1262;4;Undirected
998;1264;5;Undirected
998;1285;1;Undirected
999;1012;6;Undirected
999;1013;8;Undirected
999;1019;6;Undirected
999;1175;7;Undirected
999;1275;9;Undirected
999;1287;6;Undirected
999;1293;6;Undirected
1000;1008;5;Undirected
1000;1009;3;Undirected
1000;1025;3;Undirected
1000;1030;4;Undirected
1000;1084;3;Undirected
1000;1090;1;Undirected
1000;1112;5;Undirected
1000;1128;8;Undirected
1000;1166;4;Undirected
1000;1192;2;Undirected
1000;1215;5;Undirected
1000;1223;5;Undirected
1000;1234;2;Undirected
1000;1246;1;Undirected
1000;1272;3;Undirected
1001;1149;4;Undirected
1001;1151;5;Undirected
1001;1191;5;Undirected
1001;1209;6;Undirected
1002;1049;5;Undirected
1002;1273;9;Undirected
1003;1030;4;Undirected
1003;1040;3;Undirected
1003;1051;2;Undirected
1003;1077;2;Undirected
1003;1117;2;Undirected
1003;1132;4;Undirected
1003;1177;12;Undirected
1003;1219;3;Undirected
1003;1225;2;Undirected
1003;1295;1;Undirected
1004;1009;5;Undirected
1004;1152;3;Undirected
1004;1284;5;Undirected
1004;1297;4;Undirected
1005;1105;3;Undirected
1005;1170;1;Undirected
1006;1089;5;Undirected
1006;1108;2;Undirected
1006;1146;6;Undirected
1006;1163;5;Undirected
1006;1164;1;Undirected
1006;1186;5;Undirected
1006;1192;1;Undirected
1006;1266;2;Undirected
1006;1269;5;Undirected
1006;1282;5;Undirected
1007;1026;10;Undirected
1007;1058;13;Undirected
1007;1081;10;Undirected
1007;1088;10;Undirected
1007;1267;9;Undirected
1007;1272;10;Undirected
1008;1128;5;Undirected
1008;1215;5;Undirected
1008;1223;5;Undirected
1009;1025;3;Undirected
1009;1053;1;Undirected
1009;1107;1;Undirected
1009;1123;10;Undirected
1009;1135;1;Undirected
1009;1151;1;Undirected
1009;1152;3;Undirected
1009;1195;1;Undirected
1009;1234;2;Undirected
1009;1272;4;Undirected
1009;1274;1;Undirected
1009;1284;5;Undirected
1009;1297;4;Undirected
1010;1073;4;Undirected
